-8.513877514199925667e-01,-7.169266493199930590e-01,7.575184888301571273e-02,-4.070714448681579389e-01,-2.978593223086705710e-01,-3.609769841483022601e-01,7.593556716145383190e-02,-1.181450447165335871e-01,-3.880215001941937358e-01,1.129488986410333018e-01,2.537312791986742866e+00,-6.023034419835140291e-02,1.222910546230439932e+00,-1.195038724734047930e+00,-1.808936513231054061e-02,-1.062464156367385115e+00,-3.134195704036112085e-02,-2.588739206762293854e-01,-1.680901204633288293e-01,-1.044638617546681109e-01
-8.513877514199925667e-01,-7.169266493199930590e-01,7.575184888301571273e-02,-1.499163631927296514e+00,-7.971394393472238660e-01,-3.609769841483022601e-01,-6.148583223220133176e-01,-7.603845407874641749e-02,2.580730381909673188e+00,-2.317317577208075186e+00,2.537312791986742866e+00,-6.023034419835140291e-02,-8.177212986529960315e-01,8.367929668743971927e-01,-1.808936513231054061e-02,-1.062464156367385115e+00,-3.134195704036112085e-02,-2.588739206762293854e-01,-1.680901204633288293e-01,-1.044638617546681109e-01
-3.164212745434936275e-02,2.127211839657837944e-01,7.575184888301571273e-02,6.850207421909806360e-01,1.246084690316438121e-01,-3.167089200006933947e-01,2.140943450581470897e-01,-1.181450447165335871e-01,-3.880215001941937358e-01,1.047666773967613318e+00,-3.941177466011154262e-01,-5.908616153709719127e-02,1.222910546230439932e+00,-1.195038724734047930e+00,-1.808936513231054061e-02,9.412082224204597614e-01,-3.134195704036112085e-02,-2.588739206762293854e-01,-1.680901204633288293e-01,-1.044638617546681109e-01
1.061352037833174888e+00,2.127211839657837944e-01,7.575184888301571273e-02,4.423335895111718541e-01,-3.362654851577899784e-01,-2.871968772356208177e-01,1.342391031214476671e+00,-1.203868307921564240e-01,-3.880215001941937358e-01,1.129488986410333018e-01,-3.941177466011154262e-01,-6.023034419835140291e-02,1.222910546230439932e+00,-1.195038724734047930e+00,-1.808936513231054061e-02,-1.062464156367385115e+00,-3.134195704036112085e-02,-2.588739206762293854e-01,-1.680901204633288293e-01,-1.044638617546681109e-01
1.061352037833174888e+00,1.142369017251560592e+00,7.575184888301571273e-02,4.119976954261959645e-01,4.126546904000399363e-01,-3.609769841483022601e-01,1.622848033468870799e-01,-1.279041243174791898e-01,-3.880215001941937358e-01,2.998924737063493051e-01,-3.941177466011154262e-01,-5.908616153709719127e-02,-8.177212986529960315e-01,8.367929668743971927e-01,-1.808936513231054061e-02,9.412082224204597614e-01,-3.134195704036112085e-02,-2.588739206762293854e-01,-1.680901204633288293e-01,-1.044638617546681109e-01
-5.781392100981115334e-01,-7.169266493199930590e-01,7.575184888301571273e-02,-4.304071584844509912e-02,2.782331204281218162e-01,-3.609769841483022601e-01,-6.148583223220133176e-01,-1.286716923759805564e-01,-3.880215001941937358e-01,-1.569543276946810950e+00,-3.941177466011154262e-01,-6.023034419835140291e-02,-8.177212986529960315e-01,8.367929668743971927e-01,-1.808936513231054061e-02,-1.062464156367385115e+00,-3.134195704036112085e-02,-2.588739206762293854e-01,-1.680901204633288293e-01,-1.044638617546681109e-01
1.061352037833174888e+00,1.142369017251560592e+00,7.575184888301571273e-02,6.850207421909806360e-01,-7.971394393472238660e-01,6.350544591728972676e-01,-6.148583223220133176e-01,-1.295489130142677414e-01,2.580730381909673188e+00,-1.382599701881494836e+00,-3.941177466011154262e-01,-5.908616153709719127e-02,1.222910546230439932e+00,-1.195038724734047930e+00,-1.808936513231054061e-02,9.412082224204597614e-01,-3.134195704036112085e-02,-2.588739206762293854e-01,-1.680901204633288293e-01,-1.044638617546681109e-01
5.148549551894128218e-01,2.127211839657837944e-01,-1.217954307739213204e+00,-4.070714448681579389e-01,-4.514839737051484780e-01,-3.609769841483022601e-01,-6.148583223220133176e-01,-1.032322938656506789e-01,2.580730381909673188e+00,6.737796238369814228e-01,-3.941177466011154262e-01,-6.137452685960561455e-02,-8.177212986529960315e-01,8.367929668743971927e-01,-1.808936513231054061e-02,9.412082224204597614e-01,-3.134195704036112085e-02,-2.588739206762293854e-01,-1.680901204633288293e-01,-1.044638617546681109e-01
-3.048906687762304446e-01,1.142369017251560592e+00,7.575184888301571273e-02,6.850207421909806360e-01,-7.971394393472238660e-01,8.170365732778640810e-02,-6.148583223220133176e-01,-7.691567471703360248e-02,-3.880215001941937358e-01,2.998924737063493051e-01,-3.941177466011154262e-01,-6.137452685960561455e-02,1.222910546230439932e+00,-1.195038724734047930e+00,-1.808936513231054061e-02,-1.062464156367385115e+00,-3.134195704036112085e-02,-2.588739206762293854e-01,-1.680901204633288293e-01,-1.044638617546681109e-01
-8.513877514199925667e-01,-7.169266493199930590e-01,7.575184888301571273e-02,-1.499163631927296514e+00,-2.210469966104315620e-01,-3.609769841483022601e-01,-6.148583223220133176e-01,-1.247241995036878492e-01,-3.880215001941937358e-01,-6.348254016202308225e-01,-3.941177466011154262e-01,-5.107688290831721017e-02,-8.177212986529960315e-01,8.367929668743971927e-01,-1.808936513231054061e-02,9.412082224204597614e-01,-3.134195704036112085e-02,-2.588739206762293854e-01,-1.680901204633288293e-01,-1.044638617546681109e-01
1.334600579155055922e+00,-7.169266493199930590e-01,-1.217954307739213204e+00,6.850207421909806360e-01,-1.896237724611520015e-01,-9.939296873061349846e-02,1.664761512973427671e+00,-1.267577564378991883e-01,-3.880215001941937358e-01,-1.569543276946810950e+00,-3.941177466011154262e-01,-6.023034419835140291e-02,-8.177212986529960315e-01,8.367929668743971927e-01,-1.808936513231054061e-02,9.412082224204597614e-01,-3.134195704036112085e-02,-2.588739206762293854e-01,-1.680901204633288293e-01,-1.044638617546681109e-01
-8.513877514199925667e-01,-7.169266493199930590e-01,7.575184888301571273e-02,1.389746486614113208e-01,-1.058285080630730901e-01,-3.609769841483022601e-01,-3.558106137657131574e-01,-1.277944717376933714e-01,-3.880215001941937358e-01,1.421553924098245547e+00,-3.941177466011154262e-01,-6.137452685960561455e-02,-8.177212986529960315e-01,8.367929668743971927e-01,-1.808936513231054061e-02,-1.062464156367385115e+00,-3.134195704036112085e-02,-2.588739206762293854e-01,-1.680901204633288293e-01,-1.044638617546681109e-01
